stone_id|reading_id|word_id|word|type
10000001|65000001|6|MAQI|formula
10000001|65000001|17|LUG|nomenclature
10000002|65000002|6|MAQI|formula
10000004|65000004|6|MAQI|formula
10000007|65000007|1|ANM|formula
10000007|65000007|6|MAQI|formula
10000007|65000007|46|CORRE|name
10000008|65000008|1|ANM|formula
10000008|65000008|3|CELI|formula
10000008|65000008|9|NIOTA|formula
10000008|65000008|10|CUNA|nomenclature
10000009|65000009|6|MAQI|formula
10000009|65000009|8|MUCOI|formula
10000009|65000009|41|BIR|name
10000010|65000010|10|CUNA|nomenclature
10000010|65000010|32|CUNAGUSSOS|name
10000010|65000010|87|CUNAGUSSOS|name
10000011|65000011|6|MAQI|formula
10000011|65000011|17|LUG|nomenclature
10000012|65000012|3|CELI|formula
10000012|65000012|9|NIOTA|formula
10000013|65000013|10|CUNA|nomenclature
10000015|65000015|6|MAQI|formula
10000015|65000015|8|MUCOI|formula
10000016|65000016|6|MAQI|formula
10000016|65000016|17|LUG|nomenclature
10000017|65000017|6|MAQI|formula
10000017|65000017|17|LUG|nomenclature
10000018|65000018|6|MAQI|formula
10000018|65000018|18|ERC|nomenclature
10000018|65000018|52|ERC|name
10000019|65000019|6|MAQI|formula
10000020|65000020|6|MAQI|formula
10000020|65000020|20|BRAN|nomenclature
10000022|65000022|8|MUCOI|formula
10000023|65000023|6|MAQI|formula
10000023|65000023|48|DALI|name
10000023|65000023|71|DALAGNI|name
10000024|65000024|6|MAQI|formula
10000024|65000024|54|MEDVVI|name
10000024|65000024|59|VRAICCI|name
10000025|65000025|5|KOI|formula
10000025|65000025|9|NIOTA|formula
10000025|65000025|17|LUG|nomenclature
10000025|65000025|23|TREN|nomenclature
10000026|65000026|6|MAQI|formula
10000026|65000026|16|VIR|nomenclature
10000026|65000026|33|VERGOSO|name
10000026|65000026|94|VERGOSO|name
10000027|65000027|6|MAQI|formula
10000027|65000027|49|DEGOS|name
10000028|65000028|3|CELI|formula
10000028|65000028|6|MAQI|formula
10000029|65000029|2|AVI|formula
10000030|65000030|6|MAQI|formula
10000030|65000030|18|ERC|nomenclature
10000030|65000030|22|IVA|nomenclature
10000030|65000030|52|ERC|name
10000031|65000031|6|MAQI|formula
10000031|65000031|8|MUCOI|formula
10000031|65000031|10|CUNA|nomenclature
10000031|65000031|41|BIR|name
10000032|65000032|6|MAQI|formula
10000033|65000033|3|CELI|formula
10000033|65000033|6|MAQI|formula
10000033|65000033|13|DOV|nomenclature
10000034|65000034|6|MAQI|formula
10000037|65000037|6|MAQI|formula
10000037|65000037|41|BIR|name
10000040|65000040|10|CUNA|nomenclature
10000041|65000041|6|MAQI|formula
10000043|65000043|1|ANM|formula
10000043|65000043|6|MAQI|formula
10000044|65000044|6|MAQI|formula
10000044|65000044|75|LAIDANN|name
10000045|65000045|6|MAQI|formula
10000045|65000045|75|LAIDANN|name
10000047|65000047|6|MAQI|formula
10000047|65000047|17|LUG|nomenclature
10000048|65000048|6|MAQI|formula
10000049|65000049|2|AVI|formula
10000049|65000049|3|CELI|formula
10000050|65000050|6|MAQI|formula
10000052|65000052|6|MAQI|formula
10000052|65000052|77|RONANN|name
10000053|65000053|6|MAQI|formula
10000053|65000053|17|LUG|nomenclature
10000054|65000054|6|MAQI|formula
10000054|65000054|10|CUNA|nomenclature
10000055|65000055|6|MAQI|formula
10000056|65000056|6|MAQI|formula
10000058|65000058|2|AVI|formula
10000058|65000058|6|MAQI|formula
10000058|65000058|8|MUCOI|formula
10000058|65000058|13|DOV|nomenclature
10000060|65000060|6|MAQI|formula
10000061|65000061|6|MAQI|formula
10000061|65000061|11|CATTU|nomenclature
10000062|65000062|6|MAQI|formula
10000062|65000062|10|CUNA|nomenclature
10000062|65000062|13|DOV|nomenclature
10000062|65000062|45|CORBBI|name
10000064|65000064|5|KOI|formula
10000064|65000064|6|MAQI|formula
10000064|65000064|13|DOV|nomenclature
10000065|65000065|6|MAQI|formula
10000065|65000065|11|CATTU|nomenclature
10000065|65000065|13|DOV|nomenclature
10000066|65000066|6|MAQI|formula
10000067|65000067|6|MAQI|formula
10000067|65000067|10|CUNA|nomenclature
10000067|65000067|14|GLAS|nomenclature
10000067|65000067|100|GLASICONAS|name
10000068|65000068|6|MAQI|formula
10000069|65000069|6|MAQI|formula
10000069|65000069|47|CURCI|name
10000071|65000071|2|AVI|formula
10000071|65000071|6|MAQI|formula
10000071|65000071|10|CUNA|nomenclature
10000071|65000071|45|CORBBI|name
10000072|65000072|5|KOI|formula
10000072|65000072|6|MAQI|formula
10000072|65000072|8|MUCOI|formula
10000072|65000072|9|NIOTA|formula
10000072|65000072|13|DOV|nomenclature
10000073|65000073|10|CUNA|nomenclature
10000074|65000074|51|DRUGNO|name
10000075|65000075|6|MAQI|formula
10000075|65000075|64|COIMAGNI|name
10000076|65000076|6|MAQI|formula
10000076|65000076|8|MUCOI|formula
10000076|65000076|51|DRUGNO|name
10000078|65000078|6|MAQI|formula
10000078|65000078|18|ERC|nomenclature
10000078|65000078|52|ERC|name
10000079|65000079|8|MUCOI|formula
10000080|65000080|6|MAQI|formula
10000080|65000080|21|QENN|nomenclature
10000081|65000081|6|MAQI|formula
10000081|65000081|55|RODDOS|name
10000082|65000082|6|MAQI|formula
10000083|65000083|6|MAQI|formula
10000085|65000085|6|MAQI|formula
10000085|65000085|8|MUCOI|formula
10000085|65000085|13|DOV|nomenclature
10000085|65000085|18|ERC|nomenclature
10000085|65000085|52|ERC|name
10000086|65000086|10|CUNA|nomenclature
10000087|65000087|2|AVI|formula
10000087|65000087|22|IVA|nomenclature
10000088|65000088|6|MAQI|formula
10000088|65000088|13|DOV|nomenclature
10000088|65000088|18|ERC|nomenclature
10000088|65000088|52|ERC|name
10000091|65000091|6|MAQI|formula
10000091|65000091|8|MUCOI|formula
10000091|65000091|43|BRUSCCOS|name
10000092|65000092|6|MAQI|formula
10000095|65000095|6|MAQI|formula
10000095|65000095|11|CATTU|nomenclature
10000096|65000096|2|AVI|formula
10000096|65000096|6|MAQI|formula
10000098|65000098|1|ANM|formula
10000098|65000098|6|MAQI|formula
10000098|65000098|41|BIR|name
10000098|65000098|62|BROCAGNI|name
10000100|65000100|2|AVI|formula
10000101|65000101|2|AVI|formula
10000101|65000101|11|CATTU|nomenclature
10000101|65000101|22|IVA|nomenclature
10000101|65000101|91|IVACATTOS|name
10000103|65000103|10|CUNA|nomenclature
10000103|65000103|90|GAMICUNAS|name
10000104|65000104|6|MAQI|formula
10000104|65000104|21|QENN|nomenclature
10000105|65000105|1|ANM|formula
10000106|65000106|6|MAQI|formula
10000107|65000107|6|MAQI|formula
10000108|65000108|6|MAQI|formula
10000108|65000108|8|MUCOI|formula
10000108|65000108|47|CURCI|name
10000109|65000109|2|AVI|formula
10000109|65000109|6|MAQI|formula
10000109|65000109|18|ERC|nomenclature
10000109|65000109|52|ERC|name
10000110|65000110|6|MAQI|formula
10000110|65000110|8|MUCOI|formula
10000110|65000110|49|DEGOS|name
10000111|65000111|6|MAQI|formula
10000111|65000111|8|MUCOI|formula
10000112|65000112|10|CUNA|nomenclature
10000113|65000113|21|QENN|nomenclature
10000114|65000114|6|MAQI|formula
10000115|65000115|6|MAQI|formula
10000115|65000115|8|MUCOI|formula
10000115|65000115|22|IVA|nomenclature
10000115|65000115|58|VORGOS|name
10000117|65000117|6|MAQI|formula
10000118|65000118|6|MAQI|formula
10000119|65000119|1|ANM|formula
10000119|65000119|6|MAQI|formula
10000120|65000120|6|MAQI|formula
10000120|65000120|18|ERC|nomenclature
10000120|65000120|52|ERC|name
10000121|65000121|1|ANM|formula
10000121|65000121|6|MAQI|formula
10000121|65000121|16|VIR|nomenclature
10000122|65000122|6|MAQI|formula
10000122|65000122|17|LUG|nomenclature
10000124|65000124|6|MAQI|formula
10000125|65000125|6|MAQI|formula
10000127|65000127|6|MAQI|formula
10000131|65000131|3|CELI|formula
10000131|65000131|38|ALATTOS|name
10000131|65000131|80|BATTIGNI|name
10000133|65000133|6|MAQI|formula
10000133|65000133|8|MUCOI|formula
10000133|65000133|11|CATTU|nomenclature
10000136|65000136|1|ANM|formula
10000136|65000136|6|MAQI|formula
10000137|65000137|5|KOI|formula
10000137|65000137|6|MAQI|formula
10000137|65000137|8|MUCOI|formula
10000138|65000138|1|ANM|formula
10000138|65000138|6|MAQI|formula
10000138|65000138|8|MUCOI|formula
10000138|65000138|18|ERC|nomenclature
10000138|65000138|52|ERC|name
10000139|65000139|6|MAQI|formula
10000139|65000139|11|CATTU|nomenclature
10000139|65000139|16|VIR|nomenclature
10000139|65000139|17|LUG|nomenclature
10000141|65000141|1|ANM|formula
10000142|65000142|6|MAQI|formula
10000143|65000143|6|MAQI|formula
10000143|65000143|22|IVA|nomenclature
